Title,Fuel,Km,Price(L)
2019  Mahindra Alturas G4 4WD AT [2018-2020],Diesel,45000,25
2019  Mahindra Bolero Power Plus SLE,Diesel,94929,7.86
2019  Mahindra Bolero Power Plus SLE,Diesel,78758,8.21
2019  Mahindra Bolero Power Plus SLE,Diesel,35129,7.75
2019  Mahindra Bolero Power Plus SLE,Diesel,57000,8.45
2019  Mahindra Bolero Power Plus SLE,Diesel,33702,7.22
2019  Mahindra Bolero Power Plus SLX,Diesel,49000,8.21
2019  Mahindra Bolero Power Plus SLX,Diesel,49000,8.3
2019  Mahindra Bolero Power Plus SLX,Diesel,37000,8.8
2019  Mahindra Bolero Power Plus SLX,Diesel,27000,9.25
2019  Mahindra Bolero Power Plus SLX,Diesel,64000,8.3
2019  Mahindra Bolero Power Plus SLX,Diesel,29600,6
2019  Mahindra Bolero Power Plus SLX [2016-2019],Diesel,98000,6.55
2019  Mahindra Bolero Power Plus ZLX,Diesel,71544,7.5
2019  Mahindra Bolero Power Plus ZLX,Diesel,29726,8.32
2019  Mahindra Bolero Power Plus ZLX,Diesel,40161,7
2019  Mahindra Bolero Power Plus ZLX,Diesel,56000,7.8
2019  Mahindra Bolero Power Plus ZLX,Diesel,70000,8.75
2019  Mahindra Bolero Power Plus ZLX,Diesel,44245,7.8
2019  Mahindra Bolero Power Plus ZLX,Diesel,22943,8.25
2019  Mahindra Bolero Power Plus ZLX,Diesel,48000,8.8
2019  Mahindra Bolero Power Plus ZLX [2016-2019],Diesel,36000,8.5
2019  Mahindra Bolero SLE BS III,Diesel,53000,8.71
2019  Mahindra Bolero SLX BS IV,Diesel,58000,7.2
2019  Mahindra Bolero SLX BS IV,Diesel,85000,6.9
2019  Mahindra Bolero ZLX BS IV,Diesel,29999,7.5
2019  Mahindra KUV100 K4 Plus 6 STR,Petrol,12189,6
2019  Mahindra KUV100 K6 6 STR,Petrol,33600,4.95
2019  Mahindra KUV100 NXT K2 6 STR,Petrol,31000,4.8
2019  Mahindra KUV100 NXT K2 Plus 6 STR [2017-2020],Petrol,14460,5.87
2019  Mahindra KUV100 NXT K4 Plus 6 STR,Petrol,38500,4.5
2019  Mahindra KUV100 NXT K4 Plus 6 STR [2017-2020],Petrol,11000,5.5
2019  Mahindra KUV100 NXT K6 Plus 6 STR,Petrol,59000,5.3
2019  Mahindra KUV100 NXT K6 Plus 6 STR [2017-2020],Petrol,10000,6
2019  Mahindra Marazzo M2 7 STR,Diesel,77000,10.25
2019  Mahindra Marazzo M2 7 STR,Diesel,34000,8.63
2019  Mahindra Marazzo M2 7 STR,Diesel,87000,7
2019  Mahindra Marazzo M2 7 STR,Diesel,64000,7.5
2019  Mahindra Marazzo M2 7 STR,Diesel,60000,9
2019  Mahindra Marazzo M2 7 STR,Diesel,63000,7.55
2019  Mahindra Marazzo M2 7 STR,Diesel,75000,10.9
2019  Mahindra Marazzo M2 7 STR,Diesel,80000,8
2019  Mahindra Marazzo M2 7 STR,Diesel,87000,7.5
2019  Mahindra Marazzo M2 8 STR,Diesel,56305,7.75
2019  Mahindra Marazzo M2 8 STR,Diesel,17000,10.5
2019  Mahindra Marazzo M2 8 STR,Diesel,56305,7.75
2019  Mahindra Marazzo M2 8 STR,Diesel,53000,8.25
2019  Mahindra Marazzo M2 8 STR,Diesel,90000,8.2
2019  Mahindra Marazzo M2 8 STR,Diesel,52000,8.11
2019  Mahindra Marazzo M2 8 STR,Diesel,55000,7.8
2019  Mahindra Marazzo M2 8 STR,Diesel,82000,7.75
2019  Mahindra Marazzo M2 8 STR,Diesel,60000,9.99
2019  Mahindra Marazzo M2 8 STR,Diesel,35500,8
2019  Mahindra Marazzo M2 8 STR,Diesel,73000,9
2019  Mahindra Marazzo M2 8 STR,Diesel,55000,7.5
2019  Mahindra Marazzo M2 8 STR,Diesel,35000,9.25
2019  Mahindra Marazzo M4 8 STR,Diesel,38523,11
2019  Mahindra Marazzo M4 8 STR,Diesel,95000,7.5
2019  Mahindra Marazzo M4 8 STR,Diesel,43000,7.5
2019  Mahindra Marazzo M4 8 STR,Diesel,40000,9.5
2019  Mahindra Marazzo M6 7 STR,Diesel,7020,9.35
2019  Mahindra Marazzo M6 7 STR,Diesel,72000,11
2019  Mahindra Marazzo M6 7 STR,Diesel,35650,12.25
2019  Mahindra Marazzo M6 7 STR,Diesel,52200,9.3
2019  Mahindra Marazzo M6 7 STR,Diesel,92000,7
2019  Mahindra Marazzo M6 7 STR,Diesel,15000,12
2019  Mahindra Marazzo M6 7 STR,Diesel,90000,8.5
2019  Mahindra Marazzo M6 7 STR,Diesel,30000,14
2019  Mahindra Marazzo M6 8 STR,Diesel,17733,10.17
2019  Mahindra Marazzo M6 8 STR,Diesel,17501,9.74
2019  Mahindra Marazzo M6 8 STR,Diesel,10146,10.63
2019  Mahindra Marazzo M6 8 STR,Diesel,9865,13
2019  Mahindra Marazzo M6 8 STR,Diesel,89900,9.3
2019  Mahindra Marazzo M6 8 STR,Diesel,51000,13
2019  Mahindra Marazzo M6 8 STR,Diesel,27000,13
2019  Mahindra Marazzo M6 8 STR,Diesel,27000,12.44
2019  Mahindra Marazzo M6 8 STR,Diesel,110400,11.75
2019  Mahindra Marazzo M6 8 STR,Diesel,46000,12
2019  Mahindra Marazzo M6 8 STR,Diesel,95000,11.5
2019  Mahindra Marazzo M6 8 STR,Diesel,80000,12.5
2019  Mahindra Marazzo M6 8 STR,Diesel,40000,12
2019  Mahindra Marazzo M6 8 STR,Diesel,17000,12.28
2019  Mahindra Marazzo M6 8 STR,Diesel,94000,9
2019  Mahindra Marazzo M8 7 STR,Diesel,49956,11.48
2019  Mahindra Marazzo M8 7 STR,Diesel,20790,13.92
2019  Mahindra Marazzo M8 7 STR,Diesel,99000,8
2019  Mahindra Marazzo M8 7 STR,Diesel,39000,17
2019  Mahindra Marazzo M8 7 STR,Diesel,74522,10.5
2019  Mahindra Marazzo M8 7 STR,Diesel,70000,10
2019  Mahindra Marazzo M8 7 STR,Diesel,43000,14
2019  Mahindra Marazzo M8 7 STR,Diesel,100000,12.95
2019  Mahindra Marazzo M8 7 STR,Diesel,30000,12.5
2019  Mahindra Marazzo M8 7 STR,Diesel,45000,14.1
2019  Mahindra Marazzo M8 7 STR,Diesel,79400,7.9
2019  Mahindra Marazzo M8 8 STR,Diesel,50000,13
2019  Mahindra Marazzo M8 8 STR,Diesel,100000,7
2019  Mahindra Marazzo M8 8 STR,Diesel,31000,12.5
2019  Mahindra Marazzo M8 8 STR,Diesel,30000,13
2019  Mahindra Marshal DX Royale,Diesel,30000,5
2019  Mahindra Scorpio 2021 S11 2WD 7 STR,Diesel,82000,15.5
2019  Mahindra Scorpio 2021 S11 2WD 7 STR,Diesel,34125,16.5
2019  Mahindra Scorpio 2021 S11 2WD 7 STR,Diesel,70000,16.25
2019  Mahindra Scorpio 2021 S11 2WD 7 STR,Diesel,70000,16.25
2019  Mahindra Scorpio 2021 S11 2WD 7 STR,Diesel,90000,16.75
2019  Mahindra Scorpio 2021 S11 2WD 8 STR,Diesel,55000,15.9
2019  Mahindra Scorpio 2021 S3 2WD 7 STR,Diesel,19000,12.25
2019  Mahindra Scorpio 2021 S3 2WD 7 STR,Diesel,56215,11.51
2019  Mahindra Scorpio 2021 S3 2WD 7 STR,Diesel,42000,11
2019  Mahindra Scorpio 2021 S3 2WD 9 STR,Diesel,51859,10.75
2019  Mahindra Scorpio 2021 S3 2WD 9 STR,Diesel,51000,10.5
2019  Mahindra Scorpio 2021 S3 2WD 9 STR,Diesel,57132,9.9
2019  Mahindra Scorpio 2021 S5 2WD 7 STR,Diesel,55000,13
2019  Mahindra Scorpio 2021 S5 2WD 7 STR,Diesel,46000,12.21
2019  Mahindra Scorpio 2021 S5 2WD 7 STR,Diesel,46000,12.21
2019  Mahindra Scorpio 2021 S5 2WD 7 STR,Diesel,10000,12.5
2019  Mahindra Scorpio 2021 S7 140 2WD 7 STR,Diesel,35501,13.73
2019  Mahindra Scorpio 2021 S9,Diesel,26292,13.84
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,30860,14.25
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,68000,14.7
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,12000,15
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,40000,15.5
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,35000,13.5
2019  Mahindra Scorpio 2021 S9 2WD 7 STR,Diesel,43000,15.51
2019  Mahindra Thar CRDe 4x4 AC,Diesel,12835,8.74
2019  Mahindra Thar CRDe 4x4 AC,Diesel,35000,9.25
2019  Mahindra Thar CRDe 4x4 AC,Diesel,45000,8.95
2019  Mahindra TUV300 P4 Plus,Diesel,37000,8.75
2019  Mahindra TUV300 T10,Diesel,35000,9.25
2019  Mahindra TUV300 T10,Diesel,53262,9.5
2019  Mahindra TUV300 T10,Diesel,93000,8.99
2019  Mahindra TUV300 T10,Diesel,20000,8.4
2019  Mahindra TUV300 T4 Plus,Diesel,120000,8.2
2019  Mahindra TUV300 T6,Diesel,52000,6.2
2019  Mahindra TUV300 T6 Plus,Diesel,30450,8.9
2019  Mahindra TUV300 T8,Diesel,96093,9.75
2019  Mahindra TUV300 T8,Diesel,57567,8.58
2019  Mahindra TUV300 T8,Diesel,57567,8.29
2019  Mahindra TUV300 T8,Diesel,51474,9.25
2019  Mahindra TUV300 T8,Diesel,34000,9.75
2019  Mahindra XUV300 1.2 W4 [2019-2019],Petrol,17826,7.44
2019  Mahindra XUV300 1.2 W4 [2019-2019],Petrol,17826,7.75
2019  Mahindra XUV300 1.2 W4 [2019-2019],Petrol,50000,8.15
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,95904,8.37
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,25000,7.75
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,17350,8.61
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,50600,8.5
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,35000,8.5
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,30000,9
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,38000,6.25
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,17000,8.4
2019  Mahindra XUV300 1.2 W6 [2019-2019],Petrol,81000,8
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,96093,9.18
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,83797,8.7
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,96093,9.75
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,35000,9.25
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,44000,8.75
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,44754,8.85
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,32000,11
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,14000,9.85
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,60960,10.5
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,14500,11.5
2019  Mahindra XUV300 1.2 W8 (O) [2019-2019],Petrol,33000,11
2019  Mahindra XUV300 1.5 W4 [2019-2020],Diesel,70000,7.9
2019  Mahindra XUV300 1.5 W4 [2019-2020],Diesel,58000,7.8
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,58558,8.83
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,96093,9.75
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,40883,8.25
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,60888,9.25
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,72000,8.75
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,46530,9
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,20000,10.75
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,95904,8.37
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,95904,8.53
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,14245,8.51
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,61000,9.05
2019  Mahindra XUV300 1.5 W6 [2019-2020],Diesel,72000,8.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,78000,9.75
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,53521,10.9
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,26379,11.1
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,21693,12.45
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,84472,8.65
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,70000,9.75
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,37000,9.9
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,40000,12.6
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,99000,8.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,34000,10.45
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,78000,9.75
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,56562,9.3
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,35000,10.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,30000,12.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,45000,11.75
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,96810,9.13
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,36000,12.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,36000,13
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,64000,10
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,89000,12
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,62000,10.5
2019  Mahindra XUV300 1.5 W8 (O) [2019-2020],Diesel,38000,10.5
2019  Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],Diesel,35007,11.31
2019  Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],Diesel,24777,12.99
2019  Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],Diesel,68515,8.97
2019  Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],Diesel,35007,11.31
2019  Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],Diesel,37116,12.9
2019  Mahindra XUV300 1.5 W8 [2019-2020],Diesel,37000,10.4
2019  Mahindra XUV300 1.5 W8 [2019-2020],Diesel,67000,10.5
2019  Mahindra XUV300 1.5 W8 AMT,Diesel,32137,10.85
2019  Mahindra XUV300 W6 1.5 Diesel,Diesel,65000,9.5
2019  Mahindra XUV300 W6 1.5 Diesel,Diesel,42500,10
2019  Mahindra XUV300 W6 1.5 Diesel,Diesel,69500,10.5
2019  Mahindra XUV300 W6 1.5 Diesel,Diesel,25000,10.5
2019  Mahindra XUV300 W6 1.5 Diesel,Diesel,59000,8.75
2019  Mahindra XUV300 W6 1.5 Diesel AMT,Diesel,40883,8.36
2019  Mahindra XUV300 W8 (O) 1.5 Diesel,Diesel,41000,11.5
2019  Mahindra XUV300 W8 (O) 1.5 Diesel,Diesel,100000,11.75
2019  Mahindra XUV300 W8 (O) 1.5 Diesel,Diesel,110000,11.1
2019  Mahindra XUV300 W8 (O) 1.5 Diesel,Diesel,45000,12
2019  Mahindra XUV300 W8(O) 1.5 Diesel Dual Tone,Diesel,100000,9.75
2019  Mahindra XUV300 W8 1.2 Petrol,Petrol,15000,8.99
2019  Mahindra XUV300 W8 1.2 Petrol,Petrol,19900,9.5
2019  Mahindra XUV300 W8 1.2 Petrol,Petrol,63005,8.4
2019  Mahindra XUV300 W8 1.2 Petrol,Petrol,62746,8.45
2019  Mahindra XUV300 W8 1.2 Petrol,Petrol,61979,9
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,72000,9.25
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,46672,11.6
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,46672,11.6
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,95904,7.77
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,32137,10.88
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,72000,9.25
2019  Mahindra XUV300 W8 1.5 Diesel,Diesel,60000,9
2019  Mahindra XUV500 W11,Diesel,48000,15.6
2019  Mahindra XUV500 W11,Diesel,29846,15.29
2019  Mahindra XUV500 W11(O) [2018-2020],Diesel,32000,17.5
2019  Mahindra XUV500 W11(O) [2018-2020],Diesel,44661,12.27
2019  Mahindra XUV500 W11(O) [2018-2020],Diesel,22788,16.3
2019  Mahindra XUV500 W11 (O) AT,Diesel,37650,16.44
2019  Mahindra XUV500 W11 (O) AT,Diesel,29100,14.87
2019  Mahindra XUV500 W11 (O) AWD AT,Diesel,106897,17
2019  Mahindra XUV500 W11 AT,Diesel,55107,17.45
2019  Mahindra XUV500 W11 AT,Diesel,42000,17.5
2019  Mahindra XUV500 W11 AT,Diesel,49470,17.95
2019  Mahindra XUV500 W11 AT,Diesel,49500,17.95
2019  Mahindra XUV500 W11 AT,Diesel,7725,17.08
2019  Mahindra XUV500 W11 AT,Diesel,54000,16.95
2019  Mahindra XUV500 W5 [2018-2020],Diesel,45000,8.75
2019  Mahindra XUV500 W7 [2018-2020],Diesel,59000,11.9
2019  Mahindra XUV500 W7 [2018-2020],Diesel,69000,11.74
2019  Mahindra XUV500 W7 [2018-2020],Diesel,40203,14.02
2019  Mahindra XUV500 W7 [2018-2020],Diesel,83640,10.64
2019  Mahindra XUV500 W7 [2018-2020],Diesel,83640,10.64
2019  Mahindra XUV500 W8 1.99 [2016-2017],Diesel,44661,12.27
2019  Mahindra XUV500 W8 1.99 [2016-2017],Diesel,7562,14.18
2019  Mahindra XUV500 W8 AWD [2015-2017],Diesel,61793,9.05
2019  Mahindra XUV500 W9 [2018-2020],Diesel,7727,14.07
2019  Mahindra XUV500 W9 [2018-2020],Diesel,91773,12.24
2019  Mahindra XUV500 W9 [2018-2020],Diesel,66202,16.6
2019  Mahindra XUV500 W9 [2018-2020],Diesel,29196,15.2
2019  Mahindra XUV500 W9 [2018-2020],Diesel,91773,12.53
2019  Mahindra XUV500 W9 [2018-2020],Diesel,29196,14.22
2019  Mahindra XUV500 W9 [2018-2020],Diesel,34908,15.22
2019  Mahindra XUV500 W9 [2018-2020],Diesel,50000,14.5
2019  Mahindra XUV500 W9 AT,Diesel,53456,13.86
2019  Mahindra XUV500 W9 AT,Diesel,53456,13.18
2019  Mahindra Xylo D4 BS-IV,Diesel,18200,6
2019  Mahindra Xylo D4 BS-IV,Diesel,63000,7.5
2019  Mahindra Xylo H4 ABS Airbag BS IV,Diesel,48000,6.45
2019  Maruti Suzuki 1000 AC,Petrol,58000,6.5
2019  Maruti Suzuki 1000 AC,Petrol,56000,3
2019  Maruti Suzuki 1000 AC,Petrol,36894,6
2019  Maruti Suzuki Alto 800 Lxi,Petrol,43000,3.3
2019  Maruti Suzuki Alto 800 Lxi,Petrol,24166,3.5
2019  Maruti Suzuki Alto 800 Lxi,Petrol,35000,3.52
2019  Maruti Suzuki Alto 800 Lxi,Petrol,24106,3.58
2019  Maruti Suzuki Alto 800 Lxi,Petrol,61484,3.08
2019  Maruti Suzuki Alto 800 Lxi,Petrol,54567,3.8
2019  Maruti Suzuki Alto 800 Lxi,Petrol,10343,3.39
2019  Maruti Suzuki Alto 800 Lxi,Petrol,79794,3.22
2019  Maruti Suzuki Alto 800 Lxi,Petrol,79794,3.22
2019  Maruti Suzuki Alto 800 Lxi,Petrol,32000,3.15
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,44146,3.35
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,6277,3.83
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,52409,3.42
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,45608,3.1
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,45608,3.1
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,31832,3.45
2019  Maruti Suzuki Alto 800 LXi (O),Petrol,63806,3.7
2019  Maruti Suzuki Alto 800 Vxi,Petrol,2200,3.89
2019  Maruti Suzuki Alto 800 Vxi,Petrol,45169,3.69
2019  Maruti Suzuki Alto 800 Vxi,Petrol,45169,3.71
2019  Maruti Suzuki Alto K10 LXi,Petrol,49428,3.5
2019  Maruti Suzuki Alto K10 LXi,Petrol,35848,3.45
2019  Maruti Suzuki Alto K10 VXi,Petrol,30592,3.83
2019  Maruti Suzuki Alto K10 VXi,Petrol,41057,4.22
2019  Maruti Suzuki Alto K10 VXi,Petrol,30796,3.54
2019  Maruti Suzuki Alto K10 VXi,Petrol,44454,3.47
2019  Maruti Suzuki Alto K10 VXi,Petrol,30592,3.59
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,21914,4.53
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,21521,4.85
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,24466,4.14
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,8041,4.22
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,11597,4.5
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,56179,41.5
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,11289,4.79
2019  Maruti Suzuki Alto K10 VXi AMT,Petrol,11289,4.72
2019  Maruti Suzuki Alto LXi BS-III,Petrol,6156,3.45
2019  Maruti Suzuki Alto VXI,Petrol,41398,3.78
2019  Maruti Suzuki Alto VXI,Petrol,31386,3.64
2019  Maruti Suzuki Alto VXI,Petrol,23067,3.53
2019  Maruti Suzuki Alto VXI,Petrol,31386,3.64
2019  Maruti Suzuki Alto VXI,Petrol,13495,4.31
2019  Maruti Suzuki Alto VXI,Petrol,20492,3.95
2019  Maruti Suzuki Alto VXI,Petrol,26911,3.98
2019  Maruti Suzuki Alto VXI,Petrol,22802,3.91
2019  Maruti Suzuki Alto VXI,Petrol,36332,3.57
2019  Maruti Suzuki Alto VXI,Petrol,29251,3.52
2019  Maruti Suzuki Alto VXI,Petrol,36243,3.62
2019  Maruti Suzuki Alto VXI,Petrol,30561,3.47
2019  Maruti Suzuki Alto VXI,Petrol,36332,3.36
2019  Maruti Suzuki Baleno Alpha 1.2,Petrol,35320,7.65
2019  Maruti Suzuki Baleno Alpha 1.2,Petrol,47592,7.57
2019  Maruti Suzuki Baleno Alpha 1.2,Petrol,21373,6.1
2019  Maruti Suzuki Baleno Alpha 1.3,Diesel,30921,8.91
2019  Maruti Suzuki Baleno Alpha 1.3,Diesel,31323,8.51
2019  Maruti Suzuki Baleno Alpha Automatic,Petrol,45000,7.5
2019  Maruti Suzuki Baleno Alpha Automatic,Petrol,39661,7.86
2019  Maruti Suzuki Baleno Alpha Automatic,Petrol,8896,9.75
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,44800,7
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,15116,6.95
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,23036,6.44
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,25678,6.56
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,21539,6.66
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,21627,6.66
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,12464,7.01
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,21257,7.01
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,14860,7.16
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,25639,6.3
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,36000,6.5
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,43915,5.94
2019  Maruti Suzuki Baleno Delta 1.2,Petrol,18000,7
2019  Maruti Suzuki Baleno Delta 1.2 AT,Petrol,11143,7.21
2019  Maruti Suzuki Baleno RS,Petrol,63763,8.85
2019  Maruti Suzuki Baleno RS,Petrol,33614,7.32
2019  Maruti Suzuki Baleno Sigma 1.2,Petrol,28000,5.9
2019  Maruti Suzuki Baleno Std,Petrol,72000,7
2019  Maruti Suzuki Baleno VXI,Petrol,23000,7.8
2019  Maruti Suzuki Baleno Zeta,Petrol,97738,6.57
2019  Maruti Suzuki Baleno Zeta,Petrol,53447,6.4
2019  Maruti Suzuki Baleno Zeta,Petrol,9183,7.11
2019  Maruti Suzuki Baleno Zeta,Petrol,17788,6.77
2019  Maruti Suzuki Baleno Zeta,Petrol,22364,6.96
2019  Maruti Suzuki Baleno Zeta,Petrol,11051,7.04
2019  Maruti Suzuki Baleno Zeta,Petrol,42941,6.98
2019  Maruti Suzuki Baleno Zeta 1.2,Petrol,44280,7.6
2019  Maruti Suzuki Baleno Zeta 1.2,Petrol,44280,7.6
2019  Maruti Suzuki Baleno Zeta 1.2,Petrol,33000,6.75
2019  Maruti Suzuki Baleno Zeta Automatic,Petrol,23004,9
2019  Maruti Suzuki Celerio LXi (O),Petrol,57000,5.9
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,28767,6.32
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,89495,5.78
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,28126,5.78
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,77813,5.78
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,46053,5.78
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,27802,5.92
2019  Maruti Suzuki Celerio VXi (O) CNG [2019-2020],CNG,89392,5.83
2019  Maruti Suzuki Celerio VXi [2019-2020],Petrol,14000,4.74
2019  Maruti Suzuki Celerio VXi CNG [2019-2020],CNG,46053,5.83
2019  Maruti Suzuki Celerio VXi CNG [2019-2020],CNG,27993,5.83
2019  Maruti Suzuki Celerio X Vxi,Petrol,45628,5
2019  Maruti Suzuki Celerio X Vxi,Petrol,14000,4.5
2019  Maruti Suzuki Celerio X VXi (O),Petrol,27470,5.24
2019  Maruti Suzuki Celerio X VXi (O),Petrol,45000,5.35
2019  Maruti Suzuki Celerio X VXi (O) [2019-2020],Petrol,90000,5.1
2019  Maruti Suzuki Celerio X VXi (O) AMT,Petrol,41000,5.3
2019  Maruti Suzuki Celerio X VXi (O) AMT,Petrol,28612,5.1
2019  Maruti Suzuki Celerio X VXi (O) AMT [2019-2020],Petrol,65000,4.5
2019  Maruti Suzuki Celerio X VXi AMT,Petrol,48152,5.65
2019  Maruti Suzuki Celerio X VXi AMT [2019-2020],Petrol,14000,4.8
2019  Maruti Suzuki Celerio X Zxi,Petrol,50146,4.95
2019  Maruti Suzuki Celerio X Zxi,Petrol,33000,4.3
2019  Maruti Suzuki Celerio X Zxi,Petrol,42820,5.08
2019  Maruti Suzuki Celerio X Zxi,Petrol,42820,5.12
2019  Maruti Suzuki Celerio X Zxi,Petrol,42820,5.12
2019  Maruti Suzuki Celerio X Zxi,Petrol,33000,4.3
2019  Maruti Suzuki Celerio X Zxi,Petrol,13000,5.2
2019  Maruti Suzuki Celerio X Zxi,Petrol,72000,4.51
2019  Maruti Suzuki Celerio X Zxi,Petrol,41800,5
2019  Maruti Suzuki Celerio X Zxi,Petrol,50000,5.5
2019  Maruti Suzuki Celerio X Zxi,Petrol,77000,5
2019  Maruti Suzuki Celerio X ZXi (O) AMT,Petrol,52848,5.5
2019  Maruti Suzuki Celerio X ZXi (O) AMT,Petrol,29431,5.41
